,Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles,Salary_USD
20627,4.1,Cigniti Inc.,Engineer -Testing,480000,2,Hyderabad,Full Time,Testing,5781
20628,4.1,TEKsystems,Software Test Engineer,228000,2,Hyderabad,Full Time,SDE,2746
20629,4.1,Spectraforce Technologies,Software Test Engineer,200000,2,Hyderabad,Full Time,SDE,2409
20630,3.8,AVEVA,Software Test Engineer,700000,2,Hyderabad,Full Time,SDE,8430
20631,4.4,Promaestro Techsource,Software Test Engineer,360000,2,Hyderabad,Full Time,SDE,4336
20632,3.6,Signant Health,Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20633,3.6,Sanoits,Software Test Engineer,500000,2,Hyderabad,Full Time,SDE,6022
20634,3.8,NTT DATA,Software Test Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20635,3.9,ABC,Software Test Engineer,100000,2,Hyderabad,Full Time,SDE,1204
20636,4.2,Kaara Info Systems,Software Test Engineer,1400000,2,Hyderabad,Full Time,SDE,16860
20637,3.2,Suvarna Technosoft,Software Test Engineer,200000,2,Hyderabad,Full Time,SDE,2409
20638,3.8,People Prime Worldwide,Software Test Engineer - Contractor,700000,2,Hyderabad,Contractor,SDE,8430
20639,4.2,Unipoint IT Solutions,Software Test Engineer,396000,2,Hyderabad,Full Time,SDE,4769
20640,3.4,China Natural Resources,Software Test Engineer,500000,2,Hyderabad,Full Time,SDE,6022
20641,3.9,CSC,Software Test Engineer,700000,2,Hyderabad,Full Time,SDE,8430
20642,4.8,Mudra Soft Technologies,Software Test Engineer,456000,2,Hyderabad,Full Time,SDE,5492
20643,3.8,Apalya Technologies,Software Test Engineer,200000,2,Hyderabad,Full Time,SDE,2409
20644,3.8,Attra,Software Test Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20645,4.0,ACS Solutions,Software Test Engineer,624000,2,Hyderabad,Full Time,SDE,7515
20646,3.7,Magnitude,Software Test Engineer,1200000,2,Hyderabad,Full Time,SDE,14452
20647,3.5,SutiSoft,Software Test Engineer,156000,2,Hyderabad,Full Time,SDE,1879
20648,3.9,Cognizant,Software Test Engineer,200000,2,Hyderabad,Full Time,SDE,2409
20649,3.8,Collabera,Software Test Engineer - Contractor,400000,2,Hyderabad,Contractor,SDE,4817
20650,4.4,Techouts,Software Test Engineer,120000,2,Hyderabad,Full Time,SDE,1445
20651,4.0,Monocept,Software Test Engineer,396000,2,Hyderabad,Full Time,SDE,4769
20652,4.5,Google,Software Test Engineer,216000,2,Hyderabad,Full Time,SDE,2601
20653,4.0,Tecvibes Info Systems,Software Test Engineer,500000,2,Hyderabad,Full Time,SDE,6022
20654,4.2,Planit Testing,Software Test Engineer,500000,2,Hyderabad,Full Time,SDE,6022
20655,3.8,Netcracker Technology,Software Test Engineer,700000,2,Hyderabad,Full Time,SDE,8430
20656,3.6,Zen3 Info Solutions,Software Test Engineer,1020000,2,Hyderabad,Full Time,SDE,12284
20657,3.7,OpenText,Software Test Engineer,600000,2,Hyderabad,Full Time,SDE,7226
20658,4.0,J.P. Morgan,Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20659,4.9,QualiTLabs,Software Test Engineer,324000,2,Hyderabad,Full Time,SDE,3902
20660,2.5,Akken Technologies,Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20661,3.7,Mphasis,Software Test Engineer,396000,2,Hyderabad,Full Time,SDE,4769
20662,3.8,Vasista Enterprise Solutions,Software Test Engineer,348000,2,Hyderabad,Full Time,SDE,4191
20663,4.3,iAppsoft Solutions India,Software Test Engineer,456000,2,Hyderabad,Full Time,SDE,5492
20664,3.5,People Tech Group,Software Test Engineer,396000,2,Hyderabad,Full Time,SDE,4769
20665,4.2,YES,Software Test Engineer,200000,2,Hyderabad,Full Time,SDE,2409
20666,3.9,Dhanwin Software Services,Software Test Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20667,4.3,Jiva Infotech,Software Test Engineer,408000,2,Hyderabad,Full Time,SDE,4914
20668,4.1,Icrea Infotech,Software Test Engineer,180000,2,Hyderabad,Full Time,SDE,2168
20669,4.3,Riktam Technologies,Software Test Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20670,4.1,Marolix Technology Solutions,Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20671,4.6,Avani Technology Solutions,Software Test Engineer,432000,2,Hyderabad,Full Time,SDE,5203
20672,3.5,CSS Corporation,Software Test Engineer,324000,2,Hyderabad,Full Time,SDE,3902
20673,3.7,Planit,Software Test Engineer,500000,2,Hyderabad,Full Time,SDE,6022
20674,4.1,Ray Business Technologies,Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20675,4.1,Progress,Software Test Engineer,700000,2,Hyderabad,Full Time,SDE,8430
20676,4.4,Head Digital Works,Software Test Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20677,3.3,Metaminds Software Solutions,Software Test Engineer,200000,2,Hyderabad,Full Time,SDE,2409
20678,3.5,DXC Technology,Software Test Engineer,684000,2,Hyderabad,Full Time,SDE,8238
20679,4.6,YBR Infotechs,Software Test Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20680,4.5,Acess Meditech,Software Test Engineer,180000,2,Hyderabad,Full Time,SDE,2168
20681,4.5,Auromax Technologies,Software Test Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20682,3.7,Virtusa,Software Test Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20683,4.2,Inowell Technologies,Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20684,3.9,Sonata Software,Software Test Engineer,1092000,2,Hyderabad,Full Time,SDE,13151
20685,3.7,Mahindra Satyam,Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20686,3.6,Zen3 Infosolutions,Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20687,3.9,Innominds Software,Software Test Engineer,264000,2,Hyderabad,Full Time,SDE,3179
20688,4.4,Head Digital Works,Senior Test Engineer,900000,2,Hyderabad,Full Time,Testing,10839
20689,4.0,Deloitte,Senior Test Engineer - Contractor,500000,2,Hyderabad,Contractor,Testing,6022
20690,3.9,Capgemini Engineering,Senior Test Engineer,1100000,2,Hyderabad,Full Time,Testing,13248
20691,3.8,Yash Technologies,Senior Test Engineer,800000,2,Hyderabad,Full Time,Testing,9635
20692,3.5,DXC Technology,Senior Test Engineer,800000,2,Hyderabad,Full Time,Testing,9635
20693,3.2,Qvantel,Senior Test Engineer,684000,2,Hyderabad,Full Time,Testing,8238
20694,3.9,EPAM Systems,Senior Test Engineer,1100000,2,Hyderabad,Full Time,Testing,13248
20695,4.5,Celigo,Senior Test Engineer,700000,2,Hyderabad,Full Time,Testing,8430
20696,4.2,Seneca Global,Senior Test Engineer,900000,2,Hyderabad,Full Time,Testing,10839
20697,3.4,Cyient,Senior Test Engineer,576000,2,Hyderabad,Full Time,Testing,6937
20698,3.7,Birlasoft,Senior Test Engineer,468000,2,Hyderabad,Full Time,Testing,5636
20699,4.3,Cisco Systems,Senior Test Engineer,700000,2,Hyderabad,Full Time,Testing,8430
20700,3.7,OSI Digital,Senior Test Engineer,900000,2,Hyderabad,Full Time,Testing,10839
20701,3.4,Menlo Technologies,Senior Test Engineer,700000,2,Hyderabad,Full Time,Testing,8430
20702,3.0,Intertek,Senior Test Engineer,444000,2,Hyderabad,Full Time,Testing,5347
20703,3.8,Honeywell,Senior Test Engineer,1000000,2,Hyderabad,Full Time,Testing,12043
20704,3.2,SS&C,Senior Test Engineer,600000,2,Hyderabad,Full Time,Testing,7226
20705,4.1,Planon,Senior Test Engineer,1200000,2,Hyderabad,Full Time,Testing,14452
20706,3.8,Capgemini,Senior Test Engineer,400000,2,Hyderabad,Full Time,Testing,4817
20707,4.0,Paysafe Group,Software Development Engineer In Test (SDET),700000,2,Hyderabad,Full Time,SDE,8430
20708,3.8,AVEVA,Software Development Engineer In Test (SDET),852000,2,Hyderabad,Full Time,SDE,10261
20709,3.6,Sunera Technologies,Test Automation Engineer,300000,2,Hyderabad,Full Time,Testing,3613
20710,3.6,Prolifics,Test Automation Engineer,300000,2,Hyderabad,Full Time,Testing,3613
20711,4.3,Dell Technologies,Test Automation Engineer,240000,2,Hyderabad,Full Time,Testing,2890
20712,3.8,ValueMomentum,Senior Software Test Engineer,756000,2,Hyderabad,Full Time,SDE,9105
20713,3.7,Virtusa,Senior Software Test Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20714,4.0,ValueLabs,Senior Software Test Engineer,900000,2,Hyderabad,Full Time,SDE,10839
20715,4.1,Cigniti Inc.,Senior Software Test Engineer,700000,2,Hyderabad,Full Time,SDE,8430
20716,4.7,CtrlAltFIX Solutions,Senior Software Test Engineer,700000,2,Hyderabad,Full Time,SDE,8430
20717,3.8,Collins Aerospace,Senior Software Test Engineer,800000,2,Hyderabad,Full Time,SDE,9635
20718,4.0,Ivy,Senior Software Test Engineer,744000,2,Hyderabad,Full Time,SDE,8960
20719,2.9,Steelwedge Software,Senior Software Test Engineer,700000,2,Hyderabad,Full Time,SDE,8430
20720,3.9,Tata Consultancy Services,Senior Software Test Engineer,900000,2,Hyderabad,Full Time,SDE,10839
20721,4.5,InsideView,Senior Software Test Engineer,1700000,2,Hyderabad,Full Time,SDE,20473
20722,4.1,Concentrix Catalyst,Senior Software Test Engineer,1000000,2,Hyderabad,Full Time,SDE,12043
20723,3.5,People Tech Group,Senior Software Test Engineer,800000,2,Hyderabad,Full Time,SDE,9635
20724,3.9,Innominds Software,Senior Software Test Engineer,900000,2,Hyderabad,Full Time,SDE,10839
20725,3.9,EPAM Systems,Senior Software Test Engineer,120000,2,Hyderabad,Full Time,SDE,1445
20726,3.7,Infinite Computer Solutions,Senior Software Test Engineer,780000,2,Hyderabad,Full Time,SDE,9394
20727,4.1,Neustar,Software Engineer In Test,900000,2,Hyderabad,Full Time,SDE,10839
20728,3.9,Tata Consultancy Services,Software Development Engineer In Test,612000,2,Hyderabad,Full Time,SDE,7370
20729,4.1,Qualcomm,Systems Test Engineer,1200000,2,Hyderabad,Full Time,Testing,14452
20730,3.9,Tata Consultancy Services,Systems Test Engineer,400000,2,Hyderabad,Full Time,Testing,4817
20731,4.1,IBM,Systems Test Engineer,400000,2,Hyderabad,Full Time,Testing,4817
20732,4.1,Accenture,QA Test Engineer,300000,2,Hyderabad,Full Time,Testing,3613
20733,4.4,Glu Mobile,QA Test Engineer,400000,2,Hyderabad,Full Time,Testing,4817
20734,3.9,Innominds Software,QA Test Engineer,396000,2,Hyderabad,Full Time,Testing,4769
20735,3.8,Wipro,Software Testing Engineer,500000,2,Hyderabad,Full Time,SDE,6022
20736,4.0,ValueLabs,Software Testing Engineer,204000,2,Hyderabad,Full Time,SDE,2457
20737,3.7,Aclara,Software Testing Engineer,400000,2,Hyderabad,Full Time,SDE,4817
20738,3.8,Wipro,Test Engineer II,420000,2,Hyderabad,Full Time,Testing,5058
20739,4.1,Accenture,Performance Test Engineer,300000,2,Hyderabad,Full Time,Testing,3613
20740,3.7,HCL Technologies,Performance Test Engineer,500000,2,Hyderabad,Full Time,Testing,6022
20741,3.6,Prolifics,Performance Test Engineer,400000,2,Hyderabad,Full Time,Testing,4817
20742,4.0,ValueLabs,Performance Test Engineer,600000,2,Hyderabad,Full Time,Testing,7226
20743,4.6,Frugal Testing,Performance Test Engineer,240000,2,Hyderabad,Full Time,Testing,2890
20744,3.8,Wipro Technologies,Performance Test Engineer,500000,2,Hyderabad,Full Time,Testing,6022
20745,3.8,Capgemini,Performance Test Engineer,564000,2,Hyderabad,Full Time,Testing,6792
20746,3.5,Black Knight,Test Analyst,480000,2,Hyderabad,Full Time,Testing,5781
20747,4.0,RMSI (India),Test Analyst,800000,2,Hyderabad,Full Time,Testing,9635
20748,4.0,UST,Test Analyst,900000,2,Hyderabad,Full Time,Testing,10839
20749,4.3,Caprus IT,Test Analyst,228000,2,Hyderabad,Full Time,Testing,2746
20750,3.8,Wipro Digital,Test Analyst,180000,2,Hyderabad,Full Time,Testing,2168
20751,3.9,EPAM Systems,Automation Test Engineer,900000,2,Hyderabad,Full Time,Testing,10839
20752,4.4,Head Digital Works,Automation Test Engineer,400000,2,Hyderabad,Full Time,Testing,4817
20753,3.6,Prolifics,Associate Test Engineer,300000,2,Hyderabad,Full Time,Testing,3613
20754,3.7,OSI Digital,Associate Test Engineer,300000,2,Hyderabad,Full Time,Testing,3613
20755,3.8,Teradata,Associate Test Engineer,900000,2,Hyderabad,Full Time,Testing,10839
20756,3.9,ZenQ,Senior Test Automation Engineer,500000,2,Hyderabad,Full Time,Testing,6022
20757,3.3,Infosys,Senior Test Automation Engineer,400000,2,Hyderabad,Full Time,Testing,4817
20758,3.8,Wipro,Software Test Automation Engineer,300000,2,Hyderabad,Full Time,SDE,3613
20759,4.0,UST,Software Tester,400000,2,Hyderabad,Full Time,SDE,4817
20760,3.9,Sonata Software,Software Tester - Contractor,300000,2,Hyderabad,Contractor,SDE,3613
20761,3.8,AVYAIT,Software Tester,192000,2,Hyderabad,Full Time,SDE,2312
20762,4.1,IBM,Software Tester Contractor,204000,2,Hyderabad,Contractor,SDE,2457
20763,3.9,test,Software Tester,96000,2,Hyderabad,Full Time,SDE,1156
20764,3.5,DXC Technology,Software Tester,516000,2,Hyderabad,Full Time,SDE,6214
20765,3.9,Tata Consultancy Services,Manual Test Engineer,500000,2,Hyderabad,Full Time,Testing,6022
20766,4.1,First Student,Manual Test Engineer,400000,2,Hyderabad,Full Time,Testing,4817
20767,3.6,Tech Mahindra,Tester,492000,2,Hyderabad,Full Time,Testing,5925
20768,3.8,Amazon,Tester,500000,2,Hyderabad,Full Time,Testing,6022
20769,3.9,ABC,Tester,96000,2,Hyderabad,Full Time,Testing,1156
20770,4.0,Deloitte,Tester,600000,2,Hyderabad,Full Time,Testing,7226
20771,3.8,Capgemini,Software Quality Assurance Engineer and Testers,400000,2,Hyderabad,Full Time,SDE,4817
20772,4.6,Gainsight,Senior Software Development Engineer In Test,1800000,2,Hyderabad,Full Time,SDE,21678
20773,3.3,Infosys,Test Engineer,100000,331,Bangalore,Full Time,Testing,1204
20774,3.8,Wipro,Test Engineer,200000,83,Bangalore,Full Time,Testing,2409
20775,3.7,Tessolve,Test Engineer,100000,70,Bangalore,Full Time,Testing,1204
20776,3.9,Tata Consultancy Services,Test Engineer,100000,60,Bangalore,Full Time,Testing,1204
20777,4.1,Accenture,Test Engineer,300000,52,Bangalore,Full Time,Testing,3613
20778,3.6,Pole To Win,Test Engineer,200000,50,Bangalore,Full Time,Testing,2409
20779,4.3,Dell Technologies,Test Engineer,200000,48,Bangalore,Full Time,Testing,2409
20780,4.0,Mindtree,Test Engineer,200000,35,Bangalore,Full Time,Testing,2409
20781,3.6,Tech Mahindra,Test Engineer,100000,34,Bangalore,Full Time,Testing,1204
20782,4.1,Indium Software,Test Engineer,100000,34,Bangalore,Full Time,Testing,1204
20783,4.1,IBM,Test Engineer,200000,33,Bangalore,Full Time,Testing,2409
20784,3.8,CGI,Test Engineer,300000,26,Bangalore,Full Time,Testing,3613
20785,3.7,SLK Group,Test Engineer,200000,25,Bangalore,Full Time,Testing,2409
20786,3.5,Broadcom,Test Engineer - Contractor,400000,24,Bangalore,Contractor,Testing,4817
20787,3.8,Capgemini,Test Engineer,200000,23,Bangalore,Full Time,Testing,2409
20788,3.5,Temenos,Test Engineer,400000,23,Bangalore,Full Time,Testing,4817
20789,3.6,LG Soft India,Test Engineer - Contractor,200000,23,Bangalore,Contractor,Testing,2409
20790,3.8,Wipro Technologies,Test Engineer,200000,22,Bangalore,Full Time,Testing,2409
20791,3.7,HCL Technologies,Test Engineer,300000,21,Bangalore,Full Time,Testing,3613
20792,3.9,Capgemini Engineering,Test Engineer,200000,19,Bangalore,Full Time,Testing,2409
20793,3.5,DXC Technology,Test Engineer,300000,18,Bangalore,Full Time,Testing,3613
20794,4.1,Test,Test Engineer,100000,18,Bangalore,Full Time,Testing,1204
20795,3.8,LTI,Test Engineer,100000,16,Bangalore,Full Time,Testing,1204
20796,3.6,LG Soft India,Test Engineer,300000,16,Bangalore,Full Time,Testing,3613
20797,3.7,Mphasis,Test Engineer,200000,15,Bangalore,Full Time,Testing,2409
20798,3.8,Cognizant Technology Solutions,Test Engineer,200000,15,Bangalore,Full Time,Testing,2409
20799,4.2,Texas Instruments,Test Engineer,500000,14,Bangalore,Full Time,Testing,6022
20800,4.4,Happiest Minds Technologies,Test Engineer,200000,14,Bangalore,Full Time,Testing,2409
20801,3.6,KPIT Technologies,Test Engineer,300000,14,Bangalore,Full Time,Testing,3613
20802,3.9,emids,Test Engineer,200000,13,Bangalore,Full Time,Testing,2409
20803,4.1,Nokia,Test Engineer,700000,13,Bangalore,Full Time,Testing,8430
20804,3.8,NTT DATA,Test Engineer,200000,12,Bangalore,Full Time,Testing,2409
20805,3.7,Scientific Games,Test Engineer,800000,11,Bangalore,Full Time,Testing,9635
20806,3.6,Qualitest,Test Engineer,400000,10,Bangalore,Full Time,Testing,4817
20807,4.5,Google,Test Engineer,200000,10,Bangalore,Full Time,Testing,2409
20808,3.9,Oracle,Test Engineer,600000,9,Bangalore,Full Time,Testing,7226
20809,3.9,EY,Test Engineer,500000,9,Bangalore,Full Time,Testing,6022
20810,3.5,L&T Technology Services,Test Engineer,240000,8,Bangalore,Full Time,Testing,2890
20811,4.0,UST,Test Engineer,400000,8,Bangalore,Full Time,Testing,4817
20812,4.3,SonicWall,Test Engineer,400000,8,Bangalore,Full Time,Testing,4817
20813,3.6,Pole To Win,Test Engineer Contractor,132000,7,Bangalore,Contractor,Testing,1590
20814,4.2,Juniper Networks,Test Engineer,900000,7,Bangalore,Full Time,Testing,10839
20815,3.9,Test Yantra,Test Engineer,200000,7,Bangalore,Full Time,Testing,2409
20816,4.3,Cisco Systems,Test Engineer,500000,7,Bangalore,Full Time,Testing,6022
20817,3.9,ABC,Test Engineer,200000,7,Bangalore,Full Time,Testing,2409
20818,3.3,Hewlett-Packard,Test Engineer,300000,6,Bangalore,Full Time,Testing,3613
20819,3.5,Memorex,Test Engineer,300000,6,Bangalore,Full Time,Testing,3613
20820,3.9,Xiaomi,Test Engineer,200000,6,Bangalore,Full Time,Testing,2409
20821,3.8,iFocus Systec,Test Engineer,360000,6,Bangalore,Full Time,Testing,4336
20822,3.6,Cerner,Test Engineer,400000,6,Bangalore,Full Time,Testing,4817
20823,3.8,Stag Software,Test Engineer,200000,6,Bangalore,Full Time,Testing,2409
20824,2.3,Cenduit,Test Engineer,400000,6,Bangalore,Full Time,Testing,4817
20825,3.8,Tata Consultancy Services (North America),Test Engineer,300000,6,Bangalore,Full Time,Testing,3613
20826,4.0,Continental,Test Engineer,400000,5,Bangalore,Full Time,Testing,4817
20827,4.6,iXie Gaming,Test Engineer,200000,5,Bangalore,Full Time,Testing,2409
20828,4.0,Nous Infosystems,Test Engineer,400000,5,Bangalore,Full Time,Testing,4817
20829,3.8,Amazon,Test Engineer,300000,5,Bangalore,Full Time,Testing,3613
20830,3.9,HARMAN,Test Engineer,300000,5,Bangalore,Full Time,Testing,3613
20831,4.2,Schneider Electric,Test Engineer,600000,5,Bangalore,Full Time,Testing,7226
20832,4.1,Torry Harris Integration Solutions,Test Engineer,12672,5,Bangalore,Full Time,Testing,153
20833,3.4,Marquistech,Test Engineer,200000,5,Bangalore,Full Time,Testing,2409
20834,3.7,Indegene,Test Engineer,300000,5,Bangalore,Full Time,Testing,3613
20835,3.6,Infosys BPM,Test Engineer,200000,5,Bangalore,Full Time,Testing,2409
20836,3.9,IQVIA,Test Engineer,600000,5,Bangalore,Full Time,Testing,7226
20837,4.0,Ericsson-Worldwide,Test Engineer,400000,5,Bangalore,Full Time,Testing,4817
20838,4.1,Siemens,Test Engineer,100000,5,Bangalore,Full Time,Testing,1204
20839,3.8,EdgeVerve Systems,Test Engineer,216000,4,Bangalore,Full Time,Testing,2601
20840,4.0,ABB,Test Engineer,500000,4,Bangalore,Full Time,Testing,6022
20841,3.7,Centum Electronics,Test Engineer,192000,4,Bangalore,Full Time,Testing,2312
20842,3.8,SanDisk,Test Engineer - Contractor,200000,4,Bangalore,Contractor,Testing,2409
20843,4.1,Sprinklr,Test Engineer,1000000,4,Bangalore,Full Time,Testing,12043
20844,4.1,Ericsson IT Solutions & Services,Test Engineer,400000,4,Bangalore,Full Time,Testing,4817
20845,3.9,Sunfra,Test Engineer,180000,4,Bangalore,Full Time,Testing,2168
20846,4.1,Hewlett Packard Enterprise | HPE,Test Engineer,300000,4,Bangalore,Full Time,Testing,3613
20847,3.8,FIS,Test Engineer,200000,4,Bangalore,Full Time,Testing,2409
20848,3.9,test,Test Engineer,200000,4,Bangalore,Full Time,Testing,2409
20849,3.7,EVRY India,Test Engineer,500000,4,Bangalore,Full Time,Testing,6022
20850,4.1,TEKsystems,Test Engineer,400000,4,Bangalore,Full Time,Testing,4817
20851,3.6,Atos,Test Engineer,400000,4,Bangalore,Full Time,Testing,4817
20852,4.4,Robosoft Technologies,Test Engineer,300000,4,Bangalore,Full Time,Testing,3613
20853,4.2,Robert Bosch,Test Engineer,408000,4,Bangalore,Full Time,Testing,4914
20854,3.6,Société Générale,Test Engineer,500000,4,Bangalore,Full Time,Testing,6022
20855,3.7,SLK Global Solutions,Test Engineer,336000,4,Bangalore,Full Time,Testing,4047
20856,3.6,IGATE,Test Engineer,400000,3,Bangalore,Full Time,Testing,4817
20857,3.4,Universal Electronics,Test Engineer,200000,3,Bangalore,Full Time,Testing,2409
20858,4.5,Qualitrix,Test Engineer,300000,3,Bangalore,Full Time,Testing,3613
20859,4.1,Tietoevry,Test Engineer,400000,3,Bangalore,Full Time,Testing,4817
20860,3.7,Virtusa,Test Engineer,400000,3,Bangalore,Full Time,Testing,4817
20861,4.1,Test,Test Engineer - Contractor,400000,3,Bangalore,Contractor,Testing,4817
20862,4.3,Tech Active,Test Engineer,156000,3,Bangalore,Full Time,Testing,1879
20863,4.2,Freelancer,Test Engineer,200000,3,Bangalore,Full Time,Testing,2409
20864,3.9,CSC,Test Engineer,800000,3,Bangalore,Full Time,Testing,9635
20865,3.8,Honeywell,Test Engineer,700000,3,Bangalore,Full Time,Testing,8430
20866,3.7,abcd,Test Engineer,100000,3,Bangalore,Full Time,Testing,1204
20867,4.1,Test,Test Engineer - Intern,100000,3,Bangalore,Intern,Testing,1204
20868,3.8,Sasken,Test Engineer,100000,3,Bangalore,Full Time,Testing,1204
20869,3.7,AllGo Systems,Test Engineer,300000,3,Bangalore,Full Time,Testing,3613
20870,3.7,ITC Infotech,Test Engineer,100000,3,Bangalore,Full Time,Testing,1204
20871,4.0,Siemens Digital Industries Software,Test Engineer,600000,3,Bangalore,Full Time,Testing,7226
20872,3.8,Trigent Software,Test Engineer,400000,3,Bangalore,Full Time,Testing,4817
20873,4.2,CSG,Test Engineer,700000,3,Bangalore,Full Time,Testing,8430
20874,3.9,Maveric Systems,Test Engineer,200000,3,Bangalore,Full Time,Testing,2409
20875,4.0,Arm,Test Engineer,1000000,3,Bangalore,Full Time,Testing,12043
20876,2.8,Sasken Network Engineering,Test Engineer,200000,3,Bangalore,Full Time,Testing,2409
20877,4.0,ECI Telecom,Test Engineer,1200000,3,Bangalore,Full Time,Testing,14452
20878,3.9,Western Digital,Test Engineer - Contractor,300000,3,Bangalore,Contractor,Testing,3613
20879,3.8,Resideo,Test Engineer,200000,3,Bangalore,Full Time,Testing,2409
20880,4.2,HP Inc.,Test Engineer,300000,3,Bangalore,Full Time,Testing,3613
20881,3.9,Sonata Software,Test Engineer,200000,3,Bangalore,Full Time,Testing,2409
20882,4.0,Mindtree,Test Engineer Contractor,120000,3,Bangalore,Contractor,Testing,1445
20883,4.2,C-Square Info Solutions,Test Engineer,200000,3,Bangalore,Full Time,Testing,2409
20884,3.9,Tecnotree,Test Engineer,700000,3,Bangalore,Full Time,Testing,8430
20885,3.9,Synchronoss,Test Engineer,300000,3,Bangalore,Full Time,Testing,3613
20886,3.5,Broadcom,Test Engineer,1000000,3,Bangalore,Full Time,Testing,12043
20887,4.0,Diksha Technologies,Test Engineer,300000,3,Bangalore,Full Time,Testing,3613
20888,4.3,Fidelity Investments,Test Engineer,100000,3,Bangalore,Full Time,Testing,1204
20889,3.8,IBS Software,Test Engineer,300000,3,Bangalore,Full Time,Testing,3613
20890,3.9,Standard Chartered Bank,Test Engineer,600000,3,Bangalore,Full Time,Testing,7226
20891,3.8,Park Controls & Communications,Test Engineer,200000,3,Bangalore,Full Time,Testing,2409
20892,3.6,HCL,Test Engineer,120000,3,Bangalore,Full Time,Testing,1445
20893,4.1,Flipkart,Test Engineer,600000,3,Bangalore,Full Time,Testing,7226
20894,2.5,ARVI Systems & Controls,Test Engineer,180000,3,Bangalore,Full Time,Testing,2168
20895,4.1,Accolite Digital,Test Engineer,900000,3,Bangalore,Full Time,Testing,10839
20896,3.8,Mindteck,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20897,3.4,LG Electronics,Test Engineer,300000,2,Bangalore,Full Time,Testing,3613
20898,3.2,Deluxe Entertainment,Test Engineer,444000,2,Bangalore,Full Time,Testing,5347
20899,3.1,TES Engineering,Test Engineer,168000,2,Bangalore,Full Time,Testing,2023
20900,3.6,Hinduja Global Solutions,Test Engineer,800000,2,Bangalore,Full Time,Testing,9635
20901,3.6,MediaKind,Test Engineer,288000,2,Bangalore,Full Time,Testing,3468
20902,4.1,Siemens Healthineers,Test Engineer,800000,2,Bangalore,Full Time,Testing,9635
20903,3.5,Educational Testing Service,Test Engineer,100000,2,Bangalore,Full Time,Testing,1204
20904,3.0,Xchanging,Test Engineer,500000,2,Bangalore,Full Time,Testing,6022
20905,3.9,Mahiti Infotech,Test Engineer,200000,2,Bangalore,Full Time,Testing,2409
20906,3.9,Bristlecone,Test Engineer,600000,2,Bangalore,Full Time,Testing,7226
20907,4.0,Simplilearn Solutions,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20908,3.7,Subex,Test Engineer,500000,2,Bangalore,Full Time,Testing,6022
20909,3.9,Aeronautical Development Agency,Test Engineer Contractor,288000,2,Bangalore,Contractor,Testing,3468
20910,4.3,Intel Corporation,Test Engineer,900000,2,Bangalore,Full Time,Testing,10839
20911,3.8,Attra,Test Engineer,600000,2,Bangalore,Full Time,Testing,7226
20912,4.1,In Time Tec,Test Engineer,408000,2,Bangalore,Full Time,Testing,4914
20913,4.1,Trident Infosol,Test Engineer,200000,2,Bangalore,Full Time,Testing,2409
20914,3.8,Honeywell,Test Engineer - Contractor,400000,2,Bangalore,Contractor,Testing,4817
20915,3.7,ECI Engineering & Construction Company,Test Engineer,312000,2,Bangalore,Full Time,Testing,3757
20916,4.1,Robert Bosch India,Test Engineer,800000,2,Bangalore,Full Time,Testing,9635
20917,4.0,TCS,Test Engineer,600000,2,Bangalore,Full Time,Testing,7226
20918,4.4,SAP,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20919,3.9,Unizen Technologies,Test Engineer,600000,2,Bangalore,Full Time,Testing,7226
20920,3.1,Quest Global,Test Engineer,336000,2,Bangalore,Full Time,Testing,4047
20921,3.8,Prakat Solutions,Test Engineer,500000,2,Bangalore,Full Time,Testing,6022
20922,3.8,Wipro,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20923,3.9,SRIT,Test Engineer,200000,2,Bangalore,Full Time,Testing,2409
20924,3.3,Infosys,Test Engineer,588000,2,Bangalore,Full Time,Testing,7081
20925,4.0,Legato Health Technologies,Test Engineer,700000,2,Bangalore,Full Time,Testing,8430
20926,4.8,CloudThing,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20927,3.8,Wipro,Test Engineer - Contractor,500000,2,Bangalore,Contractor,Testing,6022
